Title,Publication Date,Summary,URL,Source,Country,Language
NGO helps epileptic boy realize racing dream in Zhejiang,2017-12-11T10:49:59.000+0000,An NGO helped an epileptic boy from eastern China realize his dream to ride a race car on an international circuit on Monday.,http://www.chinadaily.com.cn/a/201712/11/WS5a2e62d8a3109f488237c209.html,China Daily,China,en
Six killed in Hebei bath house fire,2017-12-11T10:39:59.000+0000,"Six people were killed on Sunday afternoon in a fire at a bath house in Yongnian district of Handan, Hebei province, authorities said on Monday.",http://www.chinadaily.com.cn/a/201712/11/WS5a2e6080a3109f488237c032.html,China Daily,China,en
Residents mobilized to protect environment in Tibet,2017-12-11T08:50:59.000+0000,"Residents of southwest China's Tibet autonomous region have been mobilized for government-paid patrolling jobs to protect the ecosystem on the ""roof of the world.""",http://www.chinadaily.com.cn/a/201712/11/WS5a2e46f3a310eefe3e9a2fe0.html,China Daily,China,en
Israeli feels special connection to Harbin,2017-12-11T08:45:31.000+0000,"A young foreign man walks around the city, giving big hugs to the strangers he meets on the streets in Harbin, capital of Northeast China’s Heilongjiang province.",http://www.chinadaily.com.cn/a/201712/11/WS5a2e45aca310eefe3e9a2efe.html,China Daily,China,en
Honor mobile phone leading in AI speed,2017-12-11T08:36:40.000+0000,Many commentators have deemed 2017 to be year one for the artificial intelligence smartphone as iPhone X and Honor V10 launched into the highly competitive but uniform cellphone market. So will an intelligent phone be the next great breakthrough?,http://www.chinadaily.com.cn/a/201712/11/WS5a2e4398a310eefe3e9a2ee3.html,China Daily,China,en
Xi’an security guard dies trying to save suicidal woman,2017-12-11T07:54:49.000+0000,"Police in Xi’an, Shaanxi province, are investigating the death of a security guard who tried to catch a woman who jumped from the 11th floor of a building, Huashang Daily reported on Monday.",http://www.chinadaily.com.cn/a/201712/11/WS5a2e39c9a310eefe3e9a2ed4.html,China Daily,China,en
'Naughty' elephant damages two vehicles in SW China,2017-12-11T06:44:17.000+0000,"A wild Asian elephant turned a highway in southwest China's Yunnan province into its playground, damaging a minibus and a sedan Saturday afternoon.",http://www.chinadaily.com.cn/a/201712/11/WS5a2e2941a310eefe3e9a290b.html,China Daily,China,en
"Algerian boy, 12, wins Shenzhen talent contest",2017-12-11T05:51:21.000+0000,A 12-year-old Algerian boy was crowned winner of the eighth Shenzhen Expats Chinese Talent Competition on Sunday.,http://www.chinadaily.com.cn/a/201712/11/WS5a2e1cd9a310eefe3e9a28ac.html,China Daily,China,en
Duke Kunshan starts search for bachelor’s degree students,2017-12-11T05:51:07.000+0000,"Duke Kunshan University, a joint venture between Duke University in the US and China’s Wuhan University, has started to enroll its first class of undergraduate students.",http://www.chinadaily.com.cn/a/201712/11/WS5a2e1ccba310eefe3e9a28a8.html,China Daily,China,en
Former Chongqing Party chief under investigation,2017-12-11T05:13:51.000+0000,"Sun Zhengcai, the former Party chief of Chongqing, is being investigated on allegations of bribery, State prosecutors said on Monday.",http://www.chinadaily.com.cn/a/201712/11/WS5a2e1410a310eefe3e9a2754.html,China Daily,China,en
Top procuratorate investigates Sun Zhengcai,2017-12-11T04:06:18.000+0000,"The Supreme People's Procuratorate (SPP) of China announced on Monday that it has started investigation into Sun Zhengcai, former secretary of Chongqing Municipal Committee of the Communist Party of China (CPC).",http://www.chinadaily.com.cn/a/201712/11/WS5a2e043aa310eefe3e9a2745.html,China Daily,China,en
Xi stresses nonstop efforts to fight undesirable work styles,2017-12-11T03:38:58.000+0000,"Xi Jinping, general secretary of the Communist Party of China Central Committee, stressed that the fight against undesirable work styles should not be stopped.",http://www.chinadaily.com.cn/a/201712/11/WS5a2dfdd2a310eefe3e9a273a.html,China Daily,China,en
World's largest automated container terminal starts operation in Shanghai,2017-12-11T03:20:15.000+0000,"As part of the Shanghai Free Trade Zone, the system can operate completely unmanned.",http://www.chinadaily.com.cn/a/201712/11/WS5a2df96fa310eefe3e9a2716.html,China Daily,China,en
China launches communication satellite for Algeria,2017-12-11T02:33:57.000+0000,"China launched Algeria's first communication satellite, Alcomsat-1, into a preset orbit from the Xichang Satellite Launch Center in the southwestern province of Sichuan early Monday.",http://www.chinadaily.com.cn/a/201712/11/WS5a2dee96a310eefe3e9a163a.html,China Daily,China,en
"Chinese, Algerian presidents hail successful launch of communications satellite",2017-12-11T02:18:49.000+0000,President Xi Jinping and his Algerian counterpart Abdelaziz Bouteflika exchanged congratulatory messages on the successful launch of Alcomsat-1 in the Xichang Satellite Launch Center in China's southwestern province of Sichuan early Monday.,http://www.chinadaily.com.cn/a/201712/11/WS5a2deb0aa310eefe3e9a1614.html,China Daily,China,en
Autopsy: Jiang suffered several injuries before the fatal stab,2017-12-11T02:12:40.000+0000,The trial of the alleged murderer of Chinese student Jiang Ge began at 10 am on Monday in Tokyo. It will last seven days and the verdict is expected on Dec 20.,http://www.chinadaily.com.cn/a/201712/11/WS5a2de998a310eefe3e9a160b.html,China Daily,China,en
Asia's tallest wooden pagoda destroyed,2017-12-11T02:11:46.000+0000,The 16-story structure was said to be the tallest wooden pagoda in Asia. No casualties were reported in the incident. The cause of the blaze is under investigation.,http://www.chinadaily.com.cn/a/201712/11/WS5a2de962a310eefe3e9a1600.html,China Daily,China,en
Guizhou: Western province looks to the future of big data,2017-12-11T01:22:18.000+0000,"While located in the remote southwestern part of China, Guizhou leads the development of Big Data technology in recent years.",http://www.chinadaily.com.cn/a/201712/11/WS5a2dddcaa310eefe3e9a159a.html,China Daily,China,en
Cho Bo-ah explores complex sibling bond in Netflix ‘Dear Hongrang’,"Wed, 21 May 2025 06:27:03 GMT","Actor Cho Bo-ah returns to the screen with “Dear Hongrang,” a Netflix original that intertwines family drama with forbidden love in a historical mystery romance. Released Friday, the show stars Cho as Jae-yi, the eldest daughter of a powerful merchant family in Joseon Dynasty (1392-1910). Jae-yi is torn between suspicion and affection when her half-brother Hongrang (played by Lee Jae-wook), who disappeared 12 years earlier, suddenly reappears — possibly with ulterior motives. “This project made acting more enjoyable and more challenging at the same time,” Cho said Monday in an interview. “Dear Hongrang” centers on the mystery of a missing child and the emotional entanglement between half-siblings who reunite under ambiguous circumstances. Cho’s character Jae-yi wavers between disbelief and longing, making her a figure of quiet strength in the face of an unspoken taboo. What convinced Cho to take on the role? “The story was incredibly solid,” she said. “But what moved me most was the deep affection Jae-yi holds for her brother.” In the series, Jae-yi is often shown c",https://www.koreatimes.co.kr/entertainment/shows-dramas/20250521/cho-bo-ah-explores-complex-sibling-bond-in-netflix-dear-hongrang?utm_source=rss,Korea Times,South Korea,en
Debate sparks over platform firm's refusal to carry rivals' ads,"Wed, 21 May 2025 06:27:03 GMT","A backlash over Naver’s rejection of ads from an artificial intelligence (AI) startup has prompted the tech giant to overhaul its advertising policy, reigniting a dilemma over its standards for hosting ads from companies in the same industry. Naver recently announced plans to revamp its advertising policy to allow ads from competing businesses and introduce a more transparent ad review system. The move comes in response to a controversy over its decision to block ads from AI website service platform operator WRTN Technologies. Last week, Naver submitted its revised advertising criteria to Rep. Kim Jang-gyeom of the People Power Party (PPP), a member of the National Assembly's Science, ICT, Broadcasting, and Communications Committee. The revised policy has changed a clause prohibiting ads from competitors in the same industry to permit contextual discretion. The modified clause states: “Certain ads may be restricted depending on the nature of the service or content of the individual platform where the ad is displayed.” The policy also broadened the scope for ad execution by allowing",https://www.koreatimes.co.kr/business/tech-science/20250521/debate-sparks-over-platform-firms-refusal-to-carry-rivals-ads?utm_source=rss,Korea Times,South Korea,en
"Defectors, activists, supporters call for action to improve NK human rights in UN meeting","Wed, 21 May 2025 06:27:03 GMT","North Korean escapees, activists and supporters made an emphatic call for global action to enhance the human rights situation in North Korea during a high-level U.N. General Assembly meeting on Tuesday, with a defector delivering a reverberating message: ""silence is complicity"". They participated in the rare meeting on Pyongyang's human rights violations, with two defectors sharing accounts of their tribulations in the repressed country. North Korean Ambassador to the U.N. Kim Song bristled at the meeting, repeating claims of a Western plot to ""politicize"" and ""weaponize"" human rights issues. The meeting, the first of its kind at the General Assembly, proceeded in line with last year's North Korean human rights resolution that called for a high-level plenary meeting, featuring testimony by civil society representatives and other experts, to address the human rights abuses in the North. Participants highlighted a close link between North Korea's human rights and its regime's advancing weapons programs, noting the repressive culture in the country has allowed Pyongyang to forge ahead with",https://www.koreatimes.co.kr/foreignaffairs/northkorea/20250521/defectors-activists-supporters-call-for-action-to-improve-north-korean-human-rights-in-un-meeting?utm_source=rss,Korea Times,South Korea,en
"Military chiefs of S. Korea, US vow to strengthen trilateral security cooperation with Japan","Wed, 21 May 2025 06:27:03 GMT","The top military officers of South Korea and the United States vowed to further strengthen the allies' trilateral security cooperation with Japan during their first video talks earlier this week, the South's military said Wednesday. Adm. Kim Myung-soo, chairman of the Joint Chiefs of Staff (JCS), and his U.S. counterpart, Gen. John Daniel Caine, held the talks Tuesday, which marked the first between the two sides since Caine took office last month. ""Through the South Korea-U.S.-Japan Trilateral Chief of Defense meeting set to take place in South Korea in July, (the two sides) agreed to further strengthen the momentum of trilateral security cooperation,"" the JCS said in a release. The three countries have recently ramped up trilateral security cooperation through joint military drills amid growing nuclear and missile threats from North Korea. Kim and Caine also stressed the importance of establishing the capabilities and posture to effectively respond to advancing North Korean threats in line with Pyongyang's expanding cooperation with Moscow, according to the JCS. North Korea is suspected",https://www.koreatimes.co.kr/southkorea/defense/20250521/military-chiefs-of-south-korea-us-vow-to-strengthen-trilateral-security-cooperation-with-japan?utm_source=rss,Korea Times,South Korea,en
